图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FM-ED-预测置信度,FM-LD-预测置信度,FM-MD-预测置信度,FM-OM-预测置信度,FM-SD-预测置信度,HF-ED-预测置信度,HF-LD-预测置信度,HF-MD-预测置信度,HF-OM-预测置信度,HF-SD-预测置信度,RJ-ED-预测置信度,RJ-LD-预测置信度,RJ-MD-预测置信度,RJ-OM-预测置信度,RJ-SD-预测置信度
../Image/Train_Image\test\RJ-LD\IMG_20230330_122159_3.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,1.3163589e-09,1.5254572e-09,1.4046203e-09,1.2911624e-08,4.190377e-12,1.8634997e-05,4.829673e-06,4.6334667e-06,1.5431608e-07,2.9078166e-07,2.616515e-05,0.97323495,0.00027856173,0.024074258,0.0023575814
../Image/Train_Image\test\RJ-LD\IMG_20230330_122209.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,1.464267e-11,5.530008e-11,7.742297e-12,1.4761076e-09,3.0880636e-14,4.191899e-05,3.9396878e-06,4.4214426e-05,5.5057e-10,2.6614764e-08,9.107055e-06,0.93484735,9.793659e-05,0.063190065,0.0017654008
../Image/Train_Image\test\RJ-LD\IMG_20230330_122209_1.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,6.2299786e-13,5.4662472e-12,4.242314e-13,1.7232342e-10,5.4155306e-16,5.339709e-06,8.112069e-07,8.8876195e-06,7.2576854e-11,8.028632e-09,1.3393714e-06,0.9854334,1.713279e-05,0.014380792,0.00015223556
../Image/Train_Image\test\RJ-LD\IMG_20230330_122212.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,14.0,RJ-SD,1.0,8.0497674e-13,1.1136798e-12,3.7875153e-13,1.3758047e-11,1.6200027e-15,1.1988145e-07,6.8645085e-07,4.558654e-07,1.905998e-09,3.8332364e-09,8.168198e-06,0.9778139,0.00019065008,0.021917831,6.809446e-05
../Image/Train_Image\test\RJ-LD\IMG_20230330_122216.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,14.0,RJ-SD,1.0,3.5412696e-15,7.416388e-14,1.4931663e-15,2.9507232e-13,9.40108e-19,4.710668e-09,1.0696633e-07,3.9931916e-08,2.2862632e-11,1.8838042e-09,1.0987469e-06,0.99894863,1.1431247e-05,0.0010373488,1.4152512e-06
../Image/Train_Image\test\RJ-LD\IMG_20230330_122216_1.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,10.0,RJ-ED,1.0,3.3912783e-14,4.5702434e-13,1.7348068e-14,1.9534686e-12,1.0859107e-17,7.681256e-09,1.1743212e-07,1.6012417e-07,2.3066634e-11,8.922537e-09,3.4631696e-06,0.9991647,2.3000233e-05,0.00080556824,3.075962e-06
../Image/Train_Image\test\RJ-LD\IMG_20230330_122219_1.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,14.0,RJ-SD,1.0,2.702762e-15,4.254315e-14,9.785656e-16,2.434304e-13,1.761444e-18,2.6226743e-09,6.7556115e-08,5.290509e-08,1.6318866e-11,7.315328e-10,1.3837571e-06,0.9962041,1.2995767e-05,0.0037797594,1.647866e-06
../Image/Train_Image\test\RJ-LD\IMG_20230330_122319_1.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,1.265962e-07,1.763514e-07,1.1777482e-06,2.8408742e-06,3.6860938e-11,1.7429737e-05,1.1611e-08,1.3289734e-07,1.016589e-07,1.7147393e-05,4.9004826e-05,0.97076863,9.9175595e-05,0.027269263,0.0017746384
../Image/Train_Image\test\RJ-LD\IMG_20230330_122319_2.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,1.4552056e-07,3.7835042e-07,1.7966555e-06,6.152117e-06,4.4708383e-11,1.889568e-05,4.7513873e-09,9.4507094e-08,5.461321e-08,2.687211e-05,5.1845236e-05,0.9654767,7.2040275e-05,0.032823246,0.0015218041
../Image/Train_Image\test\RJ-LD\IMG_20230330_122324_1.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,1.7969607e-12,1.4830597e-11,1.7578468e-12,1.3518744e-11,4.842338e-15,1.715454e-06,3.2705447e-08,1.6278497e-08,8.428111e-10,4.9792394e-08,1.1753044e-05,0.9781488,2.6221702e-05,0.02174792,6.3590254e-05
../Image/Train_Image\test\RJ-LD\IMG_20230330_122325.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,1.2531038e-11,6.671229e-10,5.293342e-11,2.5093191e-10,1.6285152e-14,7.2232597e-06,1.1010505e-08,7.727894e-09,1.223855e-09,1.3906435e-07,1.6958005e-05,0.9866556,1.7340346e-05,0.01282801,0.00047472108
../Image/Train_Image\test\RJ-LD\IMG_20230330_122329_1.jpg,11,RJ-LD,14.0,RJ-SD,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,1.0,2.794284e-07,5.577222e-08,7.1409204e-07,1.7807928e-06,6.3420837e-09,0.00051959406,1.5239004e-06,5.9166505e-05,3.8068115e-06,9.295104e-07,0.001110152,0.3651527,0.0091233365,0.19002438,0.43400156
../Image/Train_Image\test\RJ-LD\IMG_20230330_122334.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,5.504389e-10,2.0709139e-09,1.00341076e-10,7.576374e-09,1.8258023e-12,4.5453176e-06,2.2004995e-06,2.273384e-08,1.8213115e-05,5.5150718e-08,2.798638e-05,0.7382542,8.287545e-05,0.25997144,0.001638542
../Image/Train_Image\test\RJ-LD\IMG_20230330_122339.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,1.1712996e-08,9.8701065e-09,1.3743438e-08,9.908137e-08,4.9929613e-11,5.0567946e-06,3.9369266e-07,3.7668084e-07,1.09501e-06,6.602222e-07,1.5940106e-05,0.9711084,0.0001186415,0.027886942,0.0008623212
../Image/Train_Image\test\RJ-LD\IMG_20230330_122339_1.jpg,11,RJ-LD,11.0,RJ-LD,13.0,RJ-OM,14.0,RJ-SD,12.0,RJ-MD,1.0,5.969463e-11,1.9858609e-10,4.207892e-11,8.8375585e-10,1.9316849e-13,4.189941e-07,4.0256973e-07,1.6449188e-07,6.583752e-08,5.4937374e-08,1.0901653e-05,0.97235096,6.974434e-05,0.027456095,0.00011120237
../Image/Train_Image\test\RJ-LD\IMG_20230330_122347_1.jpg,11,RJ-LD,13.0,RJ-OM,11.0,RJ-LD,10.0,RJ-ED,12.0,RJ-MD,1.0,1.7568773e-12,1.8770449e-11,4.3471002e-13,7.366853e-12,1.7950498e-14,3.1893169e-06,6.2103794e-08,1.1858618e-08,2.8510108e-10,9.441256e-08,9.163412e-05,0.3722751,5.8614525e-05,0.6275259,4.530101e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145353.jpg,12,RJ-MD,12.0,RJ-MD,14.0,RJ-SD,10.0,RJ-ED,11.0,RJ-LD,1.0,3.0504468e-06,3.6453432e-08,7.101148e-05,2.1612575e-08,7.780582e-08,1.3885734e-08,3.087174e-07,3.4815755e-05,7.419838e-08,1.2246724e-06,0.031119589,0.0006028187,0.87576914,2.245619e-06,0.09239553
../Image/Train_Image\test\RJ-MD\IMG_20230330_145409.jpg,12,RJ-MD,12.0,RJ-MD,14.0,RJ-SD,10.0,RJ-ED,2.0,FM-MD,1.0,5.3520626e-08,1.0104837e-11,2.9913363e-07,1.3169342e-11,8.3810003e-10,1.619764e-11,2.4579593e-08,2.5178228e-08,3.7701935e-09,5.0573217e-09,0.010244874,1.3765259e-07,0.9780372,1.145943e-08,0.01171745
../Image/Train_Image\test\RJ-MD\IMG_20230330_145418.jpg,12,RJ-MD,12.0,RJ-MD,14.0,RJ-SD,10.0,RJ-ED,11.0,RJ-LD,1.0,1.6801278e-07,3.1914235e-10,2.152455e-06,1.5848165e-09,1.0286079e-09,3.6789852e-10,7.0552396e-08,4.650387e-07,4.6580286e-08,1.6188919e-08,0.0015603328,3.369236e-05,0.9626882,3.0920674e-07,0.035714556
../Image/Train_Image\test\RJ-MD\IMG_20230330_145419.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,11.0,RJ-LD,1.0,3.135957e-10,1.1265376e-12,4.6264748e-10,4.7720187e-12,4.633137e-12,9.620036e-12,3.5497033e-07,7.7484714e-08,1.7461575e-08,2.0950202e-09,0.00047496415,1.5433723e-05,0.99931264,4.8869305e-07,0.000196125
../Image/Train_Image\test\RJ-MD\IMG_20230330_145502.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,11.0,RJ-LD,1.0,2.3497233e-09,1.2113325e-09,1.3466278e-09,8.152485e-11,1.258974e-09,5.4664213e-08,0.00056383014,2.8729983e-05,6.5039455e-07,1.6906672e-06,0.104677714,0.0025341394,0.8883951,0.0007609121,0.0030372124
../Image/Train_Image\test\RJ-MD\IMG_20230330_145503.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,14.0,RJ-SD,1.0,3.2424538e-10,5.8473955e-11,4.8347888e-11,2.3439239e-12,3.1224331e-10,1.189375e-09,0.0035108998,2.4390154e-05,1.5105562e-07,1.0031501e-06,0.0709528,3.7464113e-05,0.9253245,1.3610801e-05,0.00013527587
../Image/Train_Image\test\RJ-MD\IMG_20230330_145515_1.jpg,12,RJ-MD,12.0,RJ-MD,6.0,HF-LD,10.0,RJ-ED,13.0,RJ-OM,1.0,7.9507446e-13,3.6562476e-12,7.323559e-14,8.242836e-14,4.5010883e-12,8.4378234e-11,0.051865414,2.11778e-06,2.6884386e-06,2.073982e-08,0.021564523,9.564345e-05,0.92485183,0.0016078092,1.0024776e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145516.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,7.0,HF-MD,1.0,7.556885e-11,1.3824349e-12,1.1940138e-11,4.471825e-12,1.7511024e-11,3.5031303e-10,0.0012835986,5.0077033e-05,2.189964e-07,1.4979168e-08,0.0025525738,4.5967383e-05,0.9960329,1.0845515e-05,2.3853681e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145519.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,14.0,RJ-SD,1.0,3.30868e-11,2.896235e-13,1.4318718e-12,5.3511235e-14,3.0550836e-11,3.3580482e-11,0.00026759823,7.98636e-07,3.378702e-08,6.667595e-08,0.03685949,2.3432153e-06,0.9628568,2.9310338e-06,1.0034986e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145520.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,6.0,HF-LD,1.0,1.1342374e-09,5.6204564e-13,7.180664e-11,3.8647956e-13,3.1197986e-10,2.594987e-10,3.776122e-05,2.0116001e-06,5.184923e-09,1.4911873e-07,0.058063637,5.811942e-07,0.94182795,7.44339e-07,6.716999e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145523_1.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,6.0,HF-LD,1.0,1.06700435e-08,1.1624532e-09,4.8687583e-09,4.4840655e-11,4.5552224e-09,1.0484258e-09,6.311028e-05,2.0139138e-05,3.3706595e-08,1.7527074e-06,0.30210775,1.6943837e-05,0.6953469,9.443035e-07,0.0024423804
../Image/Train_Image\test\RJ-MD\IMG_20230330_145524.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,6.0,HF-LD,1.0,4.6430317e-09,3.474195e-09,2.2406887e-09,3.6869324e-11,3.7005476e-09,1.4710837e-09,0.00077171,0.0001161782,2.8880768e-08,3.5566836e-06,0.34125957,1.5896427e-05,0.65634054,2.494819e-06,0.0014900294
../Image/Train_Image\test\RJ-MD\IMG_20230330_145538_1.jpg,12,RJ-MD,12.0,RJ-MD,6.0,HF-LD,10.0,RJ-ED,13.0,RJ-OM,1.0,7.727999e-14,9.558981e-14,4.8441587e-16,4.296995e-16,3.7608315e-12,1.1455894e-12,0.26601934,3.0554136e-07,2.7733382e-08,2.4019377e-08,0.057234492,2.9041505e-08,0.6766881,5.7013884e-05,7.319693e-07
../Image/Train_Image\test\RJ-MD\IMG_20230330_145541.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,6.0,HF-LD,1.0,7.131569e-09,8.304153e-11,1.1210763e-08,2.6903339e-11,6.2141225e-09,8.0858403e-10,3.617249e-05,5.969607e-06,8.990786e-08,2.2527729e-07,0.014159285,4.0975215e-06,0.985482,2.706853e-06,0.00030932546
../Image/Train_Image\test\RJ-MD\IMG_20230330_145635_2.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,11.0,RJ-LD,1.0,1.326839e-11,4.8986835e-12,1.5315627e-12,2.3517774e-12,7.753005e-12,4.8252464e-09,0.0021899804,0.00011810581,4.487738e-08,7.369845e-08,0.032486428,0.008983287,0.9326631,0.023458777,0.00010022898
../Image/Train_Image\test\RJ-MD\IMG_20230330_145635_3.jpg,12,RJ-MD,12.0,RJ-MD,13.0,RJ-OM,10.0,RJ-ED,11.0,RJ-LD,1.0,3.4255564e-11,3.8412272e-12,5.7884266e-12,1.2135801e-11,1.0913084e-11,8.606585e-09,0.00089132815,0.00048220708,1.7094804e-08,1.5947457e-08,0.010917485,0.009995905,0.9534804,0.024012685,0.00021993477
../Image/Train_Image\test\RJ-MD\IMG_20230330_145641.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,6.0,HF-LD,1.0,2.271759e-11,3.2250582e-12,7.003565e-13,6.2439566e-13,7.241867e-11,5.833078e-09,0.004788884,0.00035311218,2.0855841e-09,2.6372325e-07,0.13289094,0.00018363062,0.8420712,0.019573897,0.00013809129
../Image/Train_Image\test\RJ-MD\IMG_20230330_145641_1.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,6.0,HF-LD,1.0,6.821336e-11,2.1768308e-11,3.0059364e-12,8.873832e-12,1.4910935e-10,3.8800195e-08,0.035367317,0.0010218256,1.7097086e-08,4.0786753e-07,0.08657268,0.0010963823,0.7896388,0.08609765,0.00020484092
../Image/Train_Image\test\RJ-MD\IMG_20230330_145644_1.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,6.0,HF-LD,1.0,5.204713e-19,7.685948e-16,8.047904e-21,7.2372834e-19,6.5117846e-18,3.7941204e-14,0.09198423,2.9105827e-08,4.889547e-10,4.2094045e-10,0.15814196,0.00012835294,0.6475255,0.10221977,1.811072e-07
../Image/Train_Image\test\RJ-MD\IMG_20230330_145645.jpg,12,RJ-MD,13.0,RJ-OM,12.0,RJ-MD,6.0,HF-LD,10.0,RJ-ED,1.0,6.9120664e-22,4.759487e-18,3.3977845e-24,9.207057e-21,1.7669056e-19,7.606923e-16,0.007573444,3.3199359e-09,1.42605615e-11,1.6766215e-13,0.0014000301,2.5470897e-06,0.017382024,0.97364193,2.1974556e-09
../Image/Train_Image\test\RJ-MD\IMG_20230330_145651.jpg,12,RJ-MD,12.0,RJ-MD,6.0,HF-LD,10.0,RJ-ED,13.0,RJ-OM,1.0,1.04968456e-13,1.13627715e-13,2.0495514e-15,1.6790324e-14,2.564933e-12,8.804309e-12,0.010667048,1.3949047e-05,9.324474e-09,5.784749e-10,0.0095925005,6.363474e-06,0.97552437,0.004192334,3.4583884e-06
../Image/Train_Image\test\RJ-MD\IMG_20230330_145652.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,13.0,RJ-OM,1.0,2.6307378e-14,2.325896e-13,7.908808e-16,2.6304606e-15,7.025642e-13,4.0608922e-12,0.010869427,4.288164e-06,3.3298062e-09,2.1991637e-09,0.06196681,8.7501485e-06,0.92307913,0.00406757,4.057533e-06
../Image/Train_Image\test\RJ-MD\IMG_20230330_145654_3.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,6.0,HF-LD,1.0,4.487609e-14,5.849553e-14,1.5656707e-15,1.2687226e-14,2.1670972e-13,1.34861705e-11,0.003998839,9.62985e-07,6.8281274e-08,4.7379534e-10,0.0120676765,8.542534e-05,0.9719802,0.011862204,4.480695e-06
../Image/Train_Image\test\RJ-MD\IMG_20230330_145654_4.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,13.0,RJ-OM,1.0,1.5192308e-13,1.3326296e-13,5.032222e-15,1.5381647e-14,9.962223e-13,1.188302e-11,0.007824902,8.2603856e-07,1.1872327e-07,1.3459307e-09,0.016956512,1.5832542e-05,0.9734553,0.0017414127,5.037777e-06
../Image/Train_Image\test\RJ-MD\IMG_20230330_145658.jpg,12,RJ-MD,12.0,RJ-MD,13.0,RJ-OM,10.0,RJ-ED,6.0,HF-LD,1.0,8.084421e-11,1.986742e-12,3.964182e-12,2.544934e-11,7.497904e-11,1.8562679e-08,0.00238374,0.0006635185,7.093903e-08,1.8683982e-08,0.0025429018,0.0015391329,0.9761028,0.016693106,7.4592856e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145702_1.jpg,12,RJ-MD,12.0,RJ-MD,13.0,RJ-OM,10.0,RJ-ED,6.0,HF-LD,1.0,2.4910402e-11,2.1152789e-12,2.281437e-12,1.3260535e-11,1.0606031e-11,3.116534e-09,0.0017223298,0.00017840865,5.1915244e-08,7.882436e-09,0.002848288,0.0012946541,0.98893946,0.0049144053,0.00010249241
../Image/Train_Image\test\RJ-MD\IMG_20230330_145705_1.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,13.0,RJ-OM,1.0,2.995569e-13,3.8535093e-13,1.1916361e-14,2.5264111e-14,1.5172879e-12,4.49596e-11,0.020036938,8.466177e-06,2.2051795e-08,1.03688365e-08,0.046276916,4.2699605e-05,0.9306098,0.003011819,1.3358626e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145705_2.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,6.0,HF-LD,1.0,1.4609907e-14,3.114311e-14,3.2559944e-16,6.5231214e-15,1.014771e-13,3.9793576e-12,0.00877941,6.1004703e-06,2.7152076e-09,2.4951896e-10,0.015202812,2.0618148e-05,0.96402866,0.011957494,4.926451e-06
../Image/Train_Image\test\RJ-MD\IMG_20230330_145828_1.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,13.0,RJ-OM,1.0,2.1013664e-10,2.525637e-12,7.122179e-12,6.133615e-12,1.2737607e-10,1.4550307e-09,0.009501712,4.9126666e-06,1.1704482e-06,1.1636971e-07,0.031100426,6.7756073e-06,0.95910144,0.00023301372,5.0495222e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145830.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,6.0,HF-LD,1.0,3.005742e-09,1.43893e-11,1.2241033e-10,2.0907466e-10,6.061002e-10,9.199654e-08,0.0039154007,0.00012813334,5.3100797e-07,5.392832e-07,0.02321852,0.00021101936,0.9664351,0.0058172094,0.00027352266
../Image/Train_Image\test\RJ-MD\IMG_20230330_145833_2.jpg,12,RJ-MD,12.0,RJ-MD,6.0,HF-LD,10.0,RJ-ED,13.0,RJ-OM,1.0,4.5530983e-13,7.0473515e-13,4.3221775e-15,2.4989676e-14,2.5867288e-12,6.9763995e-10,0.4059723,1.1082196e-05,3.061598e-08,1.4305488e-07,0.1522349,9.369903e-06,0.4219685,0.019794645,9.038643e-06
../Image/Train_Image\test\RJ-MD\IMG_20230330_145834.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,13.0,RJ-OM,1.0,6.356317e-12,2.987281e-13,9.1862126e-14,5.121076e-14,5.4459584e-12,5.726436e-10,0.032426488,2.3899702e-06,8.657371e-08,2.1931378e-07,0.16898358,4.6452624e-06,0.7981355,0.0004356801,1.1442704e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_145843_1.jpg,12,RJ-MD,12.0,RJ-MD,14.0,RJ-SD,10.0,RJ-ED,11.0,RJ-LD,1.0,7.224121e-05,1.4391164e-06,0.00012243245,4.789983e-06,2.8289455e-06,3.9035e-05,7.4688585e-05,2.7803884e-05,0.0012898706,0.001346113,0.08913014,0.04226977,0.74601954,0.020782256,0.098816946
../Image/Train_Image\test\RJ-MD\IMG_20230330_145844.jpg,12,RJ-MD,12.0,RJ-MD,14.0,RJ-SD,10.0,RJ-ED,11.0,RJ-LD,1.0,2.5613861e-05,5.1400445e-07,5.723606e-05,2.651644e-06,2.000646e-06,1.0361003e-05,8.0194724e-05,3.6820136e-05,0.0006878497,7.597015e-05,0.024156611,0.015379087,0.8255603,0.0074391994,0.1264856
../Image/Train_Image\test\RJ-MD\IMG_20230330_145847_1.jpg,12,RJ-MD,12.0,RJ-MD,14.0,RJ-SD,11.0,RJ-LD,10.0,RJ-ED,1.0,4.5886322e-06,4.404859e-08,3.0953233e-05,3.4386323e-07,1.6008065e-07,2.60295e-06,9.935719e-06,2.4903924e-05,6.2243096e-05,2.2917944e-05,0.014044428,0.01811889,0.9327931,0.00080418255,0.034080792
../Image/Train_Image\test\RJ-MD\IMG_20230330_145853_1.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,13.0,RJ-OM,6.0,HF-LD,1.0,1.7404463e-09,6.4938543e-10,2.1737463e-10,2.2194456e-10,2.4963764e-09,7.272252e-08,0.005736935,2.687442e-05,1.6800448e-05,3.3125752e-07,0.074694976,0.0021851223,0.86574847,0.050704427,0.0008860128
../Image/Train_Image\test\RJ-MD\IMG_20230330_145859.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,14.0,RJ-SD,1.0,5.906893e-09,8.6314445e-12,1.9771342e-10,2.6557983e-11,1.0278042e-09,2.0963412e-08,0.0016710536,7.430784e-05,2.8931911e-08,3.392341e-07,0.24843767,1.4797445e-05,0.74921227,0.00017569712,0.000413845
../Image/Train_Image\test\RJ-MD\IMG_20230330_145906.jpg,12,RJ-MD,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,13.0,RJ-OM,1.0,2.170998e-10,1.1631336e-10,1.2959986e-10,2.699135e-11,4.9987814e-10,6.0195005e-10,0.00024226653,1.6946914e-06,5.6335684e-06,3.2813856e-09,0.010550706,4.9551374e-05,0.9880064,0.00055103935,0.0005926291
../Image/Train_Image\test\RJ-MD\IMG_20230330_165333.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,9.0,HF-SD,6.0,HF-LD,1.0,8.283425e-12,2.7846148e-12,8.746067e-13,1.4770145e-16,4.388033e-11,4.261842e-13,1.12178595e-05,1.0406935e-08,1.2042157e-11,1.991498e-05,0.96416,9.93667e-10,0.03580472,1.6377052e-09,4.170503e-06
../Image/Train_Image\test\RJ-MD\IMG_20230330_165334.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,9.0,HF-SD,14.0,RJ-SD,1.0,4.4706955e-08,2.0686386e-09,4.3676964e-09,3.4082147e-13,5.2106645e-07,6.1687204e-11,2.601116e-05,2.8414775e-07,1.207257e-09,0.00020777149,0.963851,9.104999e-10,0.03584103,5.5249405e-09,7.332087e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_165344.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,7.780545e-10,1.5023333e-09,3.336467e-10,4.1763926e-13,1.4247183e-09,3.6025592e-11,4.1288316e-05,2.521647e-07,5.0811453e-09,2.0391886e-05,0.8357286,2.8124487e-07,0.16380951,3.0532863e-07,0.00039943866
../Image/Train_Image\test\RJ-MD\IMG_20230330_165345.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,6.0,HF-LD,9.0,HF-SD,1.0,2.5283115e-12,3.231261e-13,4.9062256e-14,6.780639e-18,2.4294195e-11,4.0742756e-14,2.0962132e-05,2.0555528e-09,2.6214883e-11,1.5322377e-05,0.97036785,5.8770794e-11,0.029595237,8.111925e-11,7.108162e-07
../Image/Train_Image\test\RJ-MD\IMG_20230330_165647.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,14.0,RJ-SD,9.0,HF-SD,1.0,1.9532e-09,5.7308395e-13,1.7627147e-10,4.0321777e-14,6.2176535e-11,1.8741333e-09,1.1327716e-07,5.405669e-08,6.8563826e-12,5.5227315e-06,0.96485436,1.9168297e-08,0.035088792,5.271571e-08,5.11247e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_165648.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,14.0,RJ-SD,9.0,HF-SD,1.0,1.0449847e-09,1.9856287e-13,6.724262e-11,2.2045442e-14,4.3086694e-11,5.5367194e-10,1.04481835e-07,3.5853418e-08,7.020936e-12,1.6111283e-06,0.96139026,1.3725177e-08,0.038580354,8.348708e-08,2.749301e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_165657.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,14.0,RJ-SD,9.0,HF-SD,1.0,3.8915346e-10,3.033781e-12,2.381116e-11,1.343579e-13,1.2578031e-11,6.57157e-09,6.1314354e-06,3.2418558e-07,7.656137e-11,7.161944e-06,0.913006,1.6777589e-06,0.086928464,3.6864772e-06,4.659164e-05
../Image/Train_Image\test\RJ-MD\IMG_20230330_165705.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,1.5159939e-10,1.3742131e-13,4.2390496e-12,1.27802965e-14,4.989441e-12,5.4000976e-10,6.2755214e-07,2.9232825e-07,2.370876e-12,3.2933488e-07,0.92114097,5.0071648e-08,0.07875116,2.3587421e-07,0.0001063742
../Image/Train_Image\test\RJ-MD\IMG_20230330_165706.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,6.0,HF-LD,14.0,RJ-SD,1.0,4.559357e-09,1.16842145e-08,8.9395785e-10,4.7934313e-11,1.0224441e-09,5.2581674e-07,0.0010514682,5.7946683e-05,4.5927937e-09,8.3536135e-05,0.88674456,5.1759765e-05,0.110986345,0.00023418774,0.0007896291
../Image/Train_Image\test\RJ-MD\IMG_20230330_165711.jpg,12,RJ-MD,10.0,RJ-ED,12.0,RJ-MD,6.0,HF-LD,14.0,RJ-SD,1.0,1.0560981e-09,5.3601046e-10,9.8194015e-11,1.1663886e-12,1.183119e-09,2.9038365e-09,0.0015141685,7.643014e-07,8.973119e-07,5.2851287e-06,0.6364073,5.704834e-06,0.36182806,1.8012768e-05,0.00021982951
