图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,开花成熟-中旱-预测置信度,开花成熟-轻旱-预测置信度,开花成熟-适宜-预测置信度,开花成熟-重旱-预测置信度,抽穗开花-中旱-预测置信度,抽穗开花-轻旱-预测置信度,抽穗开花-适宜-预测置信度,抽穗开花-重旱-预测置信度,起身拔节-中旱-预测置信度,起身拔节-轻旱-预测置信度,起身拔节-适宜-预测置信度,起身拔节-重旱-预测置信度
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_165711.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,1.0,2.6417667e-06,0.00013359751,6.776798e-06,6.664009e-07,0.0004317558,0.024517264,0.041452765,0.00023179254,0.3738125,0.16048232,0.087234,0.3112936
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_165713_1.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,1.0,4.6402492e-06,0.00010292601,1.6923046e-05,1.2300187e-06,0.001866979,0.044683576,0.0056393105,0.00026012422,0.3774982,0.19847637,0.070954576,0.29984707
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_165714.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,1.0,3.784302e-06,9.241694e-05,1.7951279e-05,1.1191231e-06,0.0023905395,0.053106718,0.00398033,0.00023142883,0.38926083,0.19698183,0.060938265,0.292386
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121858.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.9582499e-06,0.00014093592,4.984915e-06,5.4467023e-07,0.00018727157,0.01411819,0.066438004,0.0005963438,0.07886805,0.32088664,0.31051818,0.20780885
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121901.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,6.0,抽穗开花-适宜,1.0,1.3305236e-06,0.00023767061,7.490746e-06,8.05653e-07,0.0005850974,0.036334224,0.13804753,0.00082197884,0.11230915,0.24296609,0.23403487,0.23413779
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121908.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.150052e-06,4.7578793e-05,2.8733743e-06,2.1511028e-07,0.00015265412,0.008464368,0.0067101717,0.00038845753,0.0651006,0.5091236,0.25059617,0.15928088
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121909.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.1791493e-06,8.507288e-05,4.903222e-06,3.1132214e-07,0.00029906814,0.016019786,0.015394488,0.00047197292,0.08409608,0.4044727,0.28021148,0.19872092
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121917.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.4415976e-06,0.00016496683,1.734506e-05,1.552785e-06,0.0011413402,0.037604596,0.047517534,0.0012162783,0.12237853,0.3347451,0.2787006,0.17548567
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121917_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.1482977e-06,0.0001567196,1.5783471e-05,1.2460612e-06,0.0012147686,0.036474355,0.029859778,0.001215068,0.10599493,0.3545062,0.28800738,0.18176857
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121947.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,3.62452e-06,8.528808e-05,1.1545999e-05,9.769303e-07,0.0008842204,0.029255597,0.005772884,0.00084210164,0.0938232,0.4711619,0.21935631,0.17823985
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121948.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,4.1114313e-06,0.00011820071,1.2882005e-05,1.249033e-06,0.0008039488,0.027404418,0.009369559,0.0010366938,0.09330391,0.45369494,0.24098042,0.17255333
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121957_2.jpg,9,起身拔节-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,1.0,3.5494854e-06,8.562986e-05,4.3711432e-05,1.5790904e-06,0.062830485,0.17809315,0.00015803296,0.00046967604,0.1504125,0.21921214,0.03446542,0.3539617
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_121957_3.jpg,9,起身拔节-轻旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,5.0,抽穗开花-轻旱,8.0,起身拔节-中旱,1.0,3.8736302e-06,9.993913e-05,4.256289e-05,1.8986158e-06,0.05055739,0.17975813,0.0002559624,0.00058221474,0.15966292,0.21686752,0.040157113,0.3516722
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122006_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.8974379e-06,0.00013469422,7.820556e-06,6.929775e-07,0.0005731029,0.020570036,0.005637496,0.00083384465,0.050954603,0.43571544,0.291006,0.19424726
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122006_2.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.7442197e-06,0.00010922704,1.0705123e-05,7.047131e-07,0.0010781741,0.029155282,0.0073134066,0.00068967615,0.07013498,0.40361822,0.26686847,0.2205977
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122009_3.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,1.2163459e-06,9.910036e-05,5.3986473e-06,4.0329465e-07,0.0005034959,0.025573036,0.011150775,0.00042115906,0.11264838,0.36526245,0.21824864,0.26582965
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122009_4.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.4091783e-06,8.610693e-05,6.11057e-06,4.0785628e-07,0.00060346705,0.021482201,0.004023016,0.00050952536,0.07763006,0.4409251,0.22932777,0.22516558
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122023.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,5.0,抽穗开花-轻旱,1.0,5.2707173e-06,0.00053414394,4.8127815e-05,7.229641e-06,0.021118077,0.124070965,0.0012586727,0.009516239,0.0589053,0.4424956,0.15189348,0.18931486
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122023_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,10.0,起身拔节-适宜,1.0,5.134953e-06,0.00045458018,7.639665e-05,7.234563e-06,0.061197262,0.22002071,0.0008297592,0.00639647,0.07438887,0.32566234,0.089753374,0.22044875
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122044_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,3.6054519e-06,0.00011319132,9.626832e-06,9.971461e-07,0.00037827663,0.011858267,0.009098614,0.00062282215,0.08447523,0.4499152,0.2640069,0.17888781
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122044_2.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,3.3232864e-06,0.0001260092,1.0597633e-05,1.0583993e-06,0.00043000001,0.014967789,0.013029453,0.00062669197,0.0844391,0.41351894,0.2782456,0.1938921
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122053.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,4.3879863e-06,6.182665e-05,1.2801735e-05,8.19316e-07,0.0010118361,0.018190466,0.00097618235,0.00088264816,0.0735731,0.5926145,0.19950798,0.11275234
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122053_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.9367632e-06,5.1683295e-05,9.444516e-06,5.190685e-07,0.0005662793,0.013112044,0.0011990516,0.00053898286,0.06673104,0.56053984,0.24001272,0.11693193
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122056_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,5.3606886e-06,9.904964e-05,2.0211066e-05,1.3299331e-06,0.004650477,0.044034388,0.000900052,0.0013239293,0.08234775,0.5296909,0.16231224,0.17408946
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122057.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,5.0430654e-06,8.317532e-05,1.7835757e-05,1.138635e-06,0.0029145454,0.033955358,0.0011321869,0.00090217916,0.082988374,0.5369189,0.1821203,0.15843572
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122101_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.1107298e-06,6.0262886e-05,6.4362416e-06,4.0569395e-07,0.00030688642,0.0115283495,0.005461464,0.0002718836,0.14149617,0.43997368,0.21100165,0.1895936
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122101_2.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.9286947e-06,6.0826405e-05,6.1131977e-06,4.2181023e-07,0.0002944682,0.011471164,0.0073142904,0.00033545113,0.11852779,0.44767597,0.24247026,0.17151465
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122105.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.441713e-06,7.641947e-05,4.479158e-06,3.4551815e-07,0.0002512648,0.012193469,0.008676143,0.00033550212,0.095845245,0.41313696,0.254817,0.21443242
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122105_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.55583e-06,6.5749446e-05,4.507881e-06,3.263309e-07,0.00023110105,0.011383153,0.007879083,0.00030885817,0.10504804,0.4201,0.24701586,0.20772693
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122109_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.5664839e-06,8.65013e-05,4.1107555e-06,3.774499e-07,0.00015321006,0.009176037,0.01889764,0.00031273247,0.11350117,0.374593,0.26127324,0.22174077
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122110.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.7028933e-06,8.604491e-05,4.765927e-06,4.0876645e-07,0.00019720863,0.01137344,0.015224745,0.00032642353,0.110908076,0.38514784,0.24357851,0.23286484
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122113_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,3.1208617e-06,9.513299e-05,9.808383e-06,8.5753095e-07,0.00025624497,0.01497683,0.044478897,0.0003686644,0.17679675,0.3058254,0.24426049,0.21224734
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122114.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,2.2661893e-06,7.2689734e-05,7.166007e-06,5.417542e-07,0.00022353862,0.014047559,0.02940478,0.00028624953,0.17628655,0.32762274,0.23393877,0.21767965
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122117_3.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.9395416e-06,7.06114e-05,6.7733595e-06,5.013266e-07,0.0003491057,0.016704276,0.015523498,0.00040262818,0.123191886,0.3608659,0.26950753,0.21298543
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122118.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,1.0,2.8043685e-06,7.510775e-05,9.341924e-06,5.4688036e-07,0.0003950231,0.020222511,0.01907892,0.00023466129,0.25644168,0.28088215,0.14601032,0.27620146
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122155_2.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,4.1800754e-06,6.125997e-05,1.8917624e-05,6.7113774e-07,0.0056175273,0.026821459,5.9873364e-05,0.0007353345,0.04738594,0.68960375,0.08782977,0.14164689
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122159_2.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,1.0,6.9685693e-06,5.7684516e-05,2.1794907e-05,7.200895e-07,0.009378036,0.023915792,4.1034633e-05,0.0009439469,0.062460497,0.63389826,0.055371035,0.2137862
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122159_3.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,1.3298353e-05,0.00014868747,3.371603e-05,1.9195932e-06,0.0109439,0.025307817,6.271668e-05,0.0020773704,0.050059948,0.6309379,0.063933626,0.2162661
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122209.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.2469506e-05,9.497802e-05,4.2035248e-05,1.9253116e-06,0.0070529794,0.016509878,2.6125208e-05,0.002766357,0.017321039,0.76364166,0.104929104,0.08730901
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122209_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.3294692e-05,0.00010635647,4.9144808e-05,2.3744747e-06,0.007200702,0.016020585,3.238051e-05,0.0042336597,0.01648721,0.767158,0.10953545,0.078802034
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122212.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.1862628e-05,8.853948e-05,4.088688e-05,1.4566373e-06,0.00440994,0.011632458,3.539494e-05,0.0022304775,0.02035153,0.8009051,0.087101035,0.072907835
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122216.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,4.9267514e-06,6.518205e-05,1.9114552e-05,8.596739e-07,0.0037425912,0.01945433,9.456566e-05,0.0015681034,0.023952432,0.710387,0.14695232,0.0934591
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122216_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,4.502709e-06,5.0958555e-05,1.914817e-05,7.2961205e-07,0.004323452,0.019939842,5.957897e-05,0.0011275432,0.025668709,0.73390687,0.12254806,0.09210791
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122219_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,5.164229e-06,7.502041e-05,2.3580636e-05,1.1737745e-06,0.0035957657,0.029821018,0.00025435875,0.0011055554,0.04876226,0.6350134,0.16242,0.11841406
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122319_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,2.2022373e-06,4.8355334e-05,5.1309817e-06,2.637811e-07,0.00053466903,0.012318598,0.00080284144,0.00014659239,0.1024436,0.48330995,0.1234629,0.27678427
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122319_2.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,1.9498332e-06,4.5169538e-05,4.7403432e-06,2.2542689e-07,0.00054320996,0.012897214,0.00068527326,0.00012289145,0.10437915,0.47301358,0.114506304,0.2936837
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122324_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,1.3160133e-06,4.355349e-05,3.4158331e-06,1.9174804e-07,0.00022319194,0.009457065,0.002969841,0.00013227714,0.107198834,0.40660253,0.19242753,0.2808016
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122325.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,1.0893436e-06,4.028378e-05,2.9272114e-06,1.5148368e-07,0.00023524564,0.009507118,0.0019709796,0.0001149677,0.09832972,0.40723902,0.18543312,0.29702294
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122329_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,1.0,4.73491e-06,9.9810546e-05,1.11671425e-05,6.880241e-07,0.00052813475,0.016022142,0.0061981645,0.0002461941,0.21760675,0.37570077,0.12682061,0.25621423
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122334.jpg,9,起身拔节-轻旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,1.0,2.0544699e-06,6.17464e-05,9.052167e-06,4.0322442e-07,0.0011308661,0.034218367,0.0033688096,9.4849485e-05,0.37834454,0.15735328,0.048582412,0.37657273
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122339.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,1.0,2.859132e-06,6.314541e-05,5.6776266e-06,3.7597155e-07,0.00040630074,0.015468659,0.0024161104,0.00012398232,0.23441096,0.33442894,0.09012018,0.32232216
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122339_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,1.0,2.5571796e-06,4.794262e-05,6.409484e-06,3.5821444e-07,0.0005775472,0.018192932,0.0016817072,9.8515506e-05,0.269676,0.3168297,0.07953231,0.31313047
../Image/Train_Image\test\起身拔节-轻旱\IMG_20230330_122347_1.jpg,9,起身拔节-轻旱,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,8.0,起身拔节-中旱,1.0,3.3957301e-06,7.206151e-05,7.790611e-06,4.5036617e-07,0.0003027159,0.008021039,0.0031671089,0.00027930783,0.12445553,0.45947236,0.1802411,0.22365895
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_102640.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,6.0,抽穗开花-适宜,1.0,2.4675928e-06,0.00014751725,7.3451242e-06,8.291066e-07,0.00012447825,0.0067900564,0.08525672,0.000735371,0.047701646,0.2556915,0.49357936,0.10941272
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_102749.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,3.1535212e-06,0.000291097,1.4478126e-05,1.9561564e-06,0.0005845036,0.030990873,0.08090765,0.0009971585,0.10591364,0.25768784,0.31289107,0.20873155
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_102808.jpg,10,起身拔节-适宜,6.0,抽穗开花-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,10.0,起身拔节-适宜,1.0,6.573397e-08,1.6987302e-05,3.928325e-07,3.2750513e-08,1.36533e-05,0.0041445633,0.82341987,3.5574078e-05,0.06638755,0.013294551,0.022009267,0.07065334
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_102810.jpg,10,起身拔节-适宜,6.0,抽穗开花-适宜,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,1.0,1.1957911e-07,2.3149913e-05,7.5596574e-07,4.939681e-08,3.1340744e-05,0.0066488846,0.6738272,4.425139e-05,0.12588754,0.030881302,0.040699925,0.12190994
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_102842_1.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,1.0,1.2359291e-06,0.00010338724,1.1305589e-05,1.1465487e-06,0.002354313,0.029301003,0.0010948958,0.0041887835,0.018682897,0.52528393,0.34529546,0.073383294
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_102842_2.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,1.0,1.0430692e-06,8.666337e-05,9.476458e-06,8.667286e-07,0.002537735,0.028905647,0.0006131286,0.0034193248,0.017524943,0.5563769,0.31422618,0.07607625
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103231.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.3402542e-06,0.00011843121,4.6306623e-06,6.0759845e-07,0.00043474796,0.023771435,0.036886483,0.0030538454,0.05357256,0.4356775,0.2951168,0.15109734
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103316.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,1.0,7.364048e-07,2.1994647e-05,2.5893285e-06,1.833462e-07,0.0014461825,0.0060090786,7.670149e-06,0.0021132426,0.004114992,0.767901,0.15486933,0.063495785
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103327.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.323941e-06,4.170521e-05,3.1776265e-06,2.6784352e-07,0.00021512485,0.0047391923,0.0006904963,0.0014953858,0.016782135,0.6062057,0.3068476,0.06290909
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103407.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,3.6093854e-06,7.828441e-05,9.655385e-06,5.360873e-07,0.00033737617,0.013980641,0.0072521763,0.00035190323,0.11460709,0.3708538,0.25294474,0.2391165
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103418_4.jpg,10,起身拔节-适宜,8.0,起身拔节-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,1.0,6.309122e-06,0.00016484554,2.008562e-05,1.4261899e-06,0.00062464806,0.02839457,0.03072874,0.00031247106,0.3735318,0.15268755,0.10689818,0.3053202
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103429.jpg,10,起身拔节-适宜,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,8.0,起身拔节-中旱,1.0,8.0323184e-07,5.95303e-05,2.0953964e-06,1.1161798e-07,7.687236e-05,0.010186218,0.03404978,0.00013334752,0.12746203,0.21170267,0.25146574,0.36476457
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103640_1.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.6728941e-06,4.029257e-05,1.1310675e-05,3.9882818e-07,0.0013333042,0.010074349,0.00029084992,0.0009825377,0.021718217,0.57137734,0.29095092,0.10304934
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103641.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.9702793e-06,4.454014e-05,1.4158736e-05,5.5243123e-07,0.0024510366,0.015740471,0.00016878331,0.001272492,0.021755846,0.60829544,0.24897608,0.10107866
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_103645_1.jpg,10,起身拔节-适宜,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,6.1982024e-07,4.02268e-05,4.047684e-06,1.454902e-07,0.0002830124,0.004997506,0.0011149475,0.00043410488,0.022780888,0.5265502,0.3344372,0.109289676
../Image/Train_Image\test\起身拔节-适宜\IMG_20230330_105628_1.jpg,10,起身拔节-适宜,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,11.0,起身拔节-重旱,8.0,起身拔节-中旱,1.0,1.965681e-06,0.00013974775,6.9482194e-06,6.1365523e-07,0.00020905986,0.011755274,0.06634585,0.00038522005,0.09409327,0.25831234,0.340892,0.22739464
